"id","location_id/display_name","product_id/default_code","product_id/name","product_id/categ_id/name","quantity","reserved_quantity"
"__export__.stock_quant_178367_e0a7fc6f","M-Pla/Stock","RC0603FR-07240RL","RC0603FR-07240RL (CR0603-FX-2400ELF )","Materials","16.0","0.0"
"__export__.stock_quant_178536_2d15994e","M-Pla/Stock","PBS-12","PBS-12 (DS1023-1x12S21 KLS1-208-1-12-S)","Materials","19.0","0.0"
"__export__.stock_quant_178804_fcfbcf5d","PS/Prepair","AMP-X492","Корпус для Raspberry Pi 4 (LT-4B05 / акрил / цветной)","Saleable","39.0","0.0"
"__export__.stock_quant_178935_3f0aad37","AMPRU/Stock","AMP-X492","Корпус для Raspberry Pi 4 (LT-4B05 / акрил / цветной)","Saleable","6.0","0.0"
"__export__.stock_quant_178936_d4432e0d","AMPRU/Stock","AMP-X487","Корпус для Raspberry Pi 4 с кулером (LT-4B01 / алюминий / чёрный)","Saleable","7.0","0.0"
"__export__.stock_quant_179733_ee882ce4","SS/Stock/Edu","AMP-X235","Рокерный выключатель с подсветкой","Saleable","15.0","0.0"
"__export__.stock_quant_180086_7be8b81f","PS/Prepair","AMP-X368-U2","Книга Драгстер V2","Materials Kits","317.0","0.0"
"__export__.stock_quant_180733_84f0457a","AMPRU/Stock","AMP-X152","Жидкий флюс во флаконе с кисточкой","Saleable","12.0","0.0"
"__export__.stock_quant_180735_7a1b7712","AMPRU/Stock","NOO-L006","Пульт сенсорный nooLite PU411 (4 канала, белый)","Saleable","5.0","0.0"
"__export__.stock_quant_181051_534b6412","AMPRU/Stock","AMP-X239","Уплотнительное кольцо (6 мм)","Saleable","114.0","0.0"
"__export__.stock_quant_181617_c694c069","SPC/Stock","PLS-40-R","PLS-40-R","Materials","0.00900000000000034","0.0"
"__export__.stock_quant_181620_4720ce58","SPC/Stock","PLS-3","Вилка штыревая шаг 2,54 мм 1×3 (KLS1-207-1-03-S, DS1021-1x3SF11-B)","Materials","881.0","0.0"
"__export__.stock_quant_182520_2c83727c","PS/Kits","RAW-P098","Наклейка 2GB","Materials Kits","5938.0","0.0"
"__export__.stock_quant_183686_7f51abda","PS/Manufacturing","3KHC05_C2_PCB","3KHC05_C2_PCB (конец жизни)","PCB","80.0","0.0"
"__export__.stock_quant_183860_b3929d98","AMPRU/Stock","ABX00035","Arduino Nano 33 BLE Sense","Saleable","2.0","2.0"
"__export__.stock_quant_183866_46b4cdac","SS/Stock/Market","AMP-X142-U2","Ультразвуковой дальномер HC-SR04 ","Saleable","22.0","0.0"
"__export__.stock_quant_183874_d15bf3a1","AMPRU/Stock","AMP-X493","Корпус для Raspberry Pi 4 (LT-4B05 / акрил / прозрачный)","Saleable","9.0","0.0"
"__export__.stock_quant_184403_316d34d3","AMPRU/Stock","AMP-B010","Реле (Troyka-модуль)","Saleable","7.0","0.0"
"__export__.stock_quant_184405_ff265a15","PS/Manufacturing","3K_IMU_D1_PCB","3K_IMU_D1.PCB","PCB","840.0","0.0"
"__export__.stock_quant_184407_fdf36ee4","PS/Manufacturing","3K_I2CIO_B7_PCB","3K_I2CIO_B7.PCB","PCB","225.0","0.0"
"__export__.stock_quant_184569_a9c89e6a","SPC/Stock","TSLS_C3_PCB","TSLS_C3.PCB","PCB","11.0","0.0"
"__export__.stock_quant_185112_2c868317","PS/Manufacturing","3K_WIFISLOT_A5_PCB","3K_WIFISLOT_A5.PCB","PCB","396.0","0.0"
"__export__.stock_quant_185114_5424d40e","PS/Manufacturing","OCTOLINER_B5_PCB","OCTOLINER_B5.PCB","PCB","254.0","0.0"
"__export__.stock_quant_186184_531468c4","AMPRU/Stock","AMP-M006","Нейлоновые стойки «мама-папа» М3×8 (4 шт.)","Saleable","50.0","0.0"
"__export__.stock_quant_186518_ee89f5a7","M-Pla/Stock","2-1437565-7","2-1437565-7 (L-KLS7-TS6604-5.0-180-T) кнопка","Materials","35.0","0.0"
"__export__.stock_quant_186519_48ad24e3","PS/Prepair","AMP-X413","Корпус для электроники (детали: A,B,C,D,E,F,G)","Materials Kits","9.0","0.0"
"__export__.stock_quant_186522_2ad4735f","PS/Prepair","AMP-X407","Клемма соединительная, 2 контакта","Materials Kits","90.0","0.0"
"__export__.stock_quant_186525_7d24bc56","PS/Prepair","AMP-X402","Бесконтактный датчик уровня воды (XKC-Y25-NPN)","Materials Kits","296.0","0.0"
"__export__.stock_quant_187372_a793b4bf","PS/Mount","RAW-X234","Кабель питания Raspberry Pi 2pin (30 см)","Materials","2.0","0.0"
"__export__.stock_quant_188044_6db8c89b","AMPRU/Stock","AMP-X310-K","Кабель с вилкой чёрный","Saleable","6.0","0.0"
"__export__.stock_quant_189168_9ae6285e","AMPRU/Stock","AMP-B113","Сборка силовых ключей N-FET (Zelo-модуль)","Saleable","23.0","0.0"
"__export__.stock_quant_189518_b94ebfd6","M-Pla/Stock","TAJB476K010RNJ","TAJB476K010RNJ (293D476X9010B2TE3)","Materials","18.0","0.0"
"__export__.stock_quant_189803_f2e67cc7","PS/Manufacturing","PLD-80","PLD-80","Materials","2039.0","0.0"
"__export__.stock_quant_191243_1d3b814c","PS/Manufacturing","CC0805KKX7R7BB475","CC0805KKX7R7BB475 (CL21B475KOFNNNE)","Materials","105.0","0.0"
"__export__.stock_quant_192090_856a7353","PS/Prepair","AMP-B054","Датчик сжиженного углеводородного газа MQ-6 (Troyka-модуль)","Saleable","75.0","0.0"
"__export__.stock_quant_194329_94881371","M-Pla/Stock","CC1210KKX7R8BB106","CC1210KKX7R8BB106 1210 10uF 25V (CC1210KKX5R8BB106)","Materials","15.0","0.0"
"__export__.stock_quant_196161_34d2f13f","AMPRU/Stock","AMP-B068","Troyka Pad 1×2 (Troyka-модуль)","Saleable","6.0","0.0"
"__export__.stock_quant_196517_c1516a8b","PS/Manufacturing","CAY16-103J4LF","CAY16-103J4LF YC164-JR-0710KL","Materials","412.0","0.0"
"__export__.stock_quant_198091_a6910af2","PS/Manufacturing","3M026_BTHC05 _C3.PCB","3M026_BTHC05 _C3.PCB","PCB","365.0","0.0"
"__export__.stock_quant_198092_a7a7ce77","PS/Manufacturing","NANOSWITCH_B3_PCB","NANOSWITCH_B3.PCB","PCB","323.0","0.0"
"__export__.stock_quant_198750_6d0905a4","SS/Stock/Market","AMP-W030","Кабель 1m orange (HDMI-microHDMI)","Saleable","98.0","0.0"
"__export__.stock_quant_198790_6c7a8883","AMPRU/Stock","AMP-B134","OLED-дисплей (Troyka-модуль)","Saleable","8.0","0.0"
"__export__.stock_quant_199887_03289b98","PS/Mount","CC0603KRX7R7BB103","0603 X7R 0.01uF +10% 16V CC0603KRX7R7BB103 (CL10B103KB8NNNC, CL10B103KB8NNND)","Materials","10.0","0.0"
"__export__.stock_quant_200052_1519e037","PS/Prepair","AMP-W030","Кабель 1m orange (HDMI-microHDMI)","Saleable","1984.0","0.0"
"__export__.stock_quant_200329_c58d905a","AMPRU/Stock","AMP-X488","Корпус для Raspberry Pi 4 с кулером (LT-4B01 / алюминий / серебристый)","Saleable","8.0","0.0"
"__export__.stock_quant_200653_ba7baff5","AMPRU/Stock","AMP-X496","Корпус для Raspberry Pi 4 с креплением VESA (LT4B17 / акрил / красный)","Saleable","14.0","0.0"
"__export__.stock_quant_200708_812c360a","AMPRU/Stock","SEN0019","Инфракрасный датчик препятствий","Saleable","11.0","0.0"
"__export__.stock_quant_200736_62c00742","AMPRU/Stock","AMP-X249-G","Ручка потенциометра RR4811-G (зелёная)","Saleable","17.0","0.0"
"__export__.stock_quant_201622_3b5ce193","PS/Manufacturing","SS12F20G3","SS12F20G3 переключатель 3pin прямой","Materials","9.0","0.0"
"__export__.stock_quant_201623_1c359797","PS/Manufacturing","SS12F21G5-G","SS12F21G5-G переключатель сдвиговый угл. ","Materials","134.0","0.0"
"__export__.stock_quant_202094_8bc86115","SS/Stock/Market","AMP-B123","Цифровой метеодатчик (Troyka-модуль)","Saleable","41.0","0.0"
"__export__.stock_quant_202720_2559fbc0","M-Pla/Stock","SS14-E3_61T","Диод SS14 (SS15)","Materials","14.0","0.0"
"__export__.stock_quant_202721_0f29c9bc","M-Pla/Stock","LM27313XMF_NOPB","LM27313XMF/NOPB","Materials","14.0","0.0"
"__export__.stock_quant_202724_5ca0eecf","SIA/Stock","AMP-S041-EN","Планета XOD / Colony Kit (EN)","Saleable","6.0","0.0"
"__export__.stock_quant_202727_d3d0ef19","SIA/Stock","AMP-S051-EN","CyberLight EN","Saleable","20.0","0.0"
"__export__.stock_quant_202756_3395cdc4","SS/Stock/Market","AMP-B045","Цифровой датчик температуры и влажности (Troyka-модуль)","Saleable","33.0","0.0"
"__export__.stock_quant_203120_00932dde","AMPRU/Stock","DFR0258","RS-232 Shield","Saleable","5.0","0.0"
"__export__.stock_quant_203455_2c734887","WSSpb/Stock","AMP-S050","CyberBug","Saleable","15.0","0.0"
"__export__.stock_quant_203456_803fd530","WSSpb/Stock","AMP-S051","CyberLight","Saleable","8.0","0.0"
"__export__.stock_quant_203459_f4751434","WSSpb/Stock","AMP-X534","Espruino Pixl.js","Saleable","1.0","0.0"
"__export__.stock_quant_204920_39c420e2","AMPRU/Stock","AMP-B064","Приёмопередатчик RS-485 (Troyka-модуль)","Saleable","1.0","1.0"
"__export__.stock_quant_205240_95a7d734","PS/Mount","AMP-X153","Оплётка для выпайки","Saleable","1.0","0.0"
"__export__.stock_quant_205856_2ac63680","PS/Prepair","AMP-B069","Troyka Pad 1×1 (Troyka-модуль)","Saleable","10.0","0.0"
"__export__.stock_quant_206724_d9043756","PS/Prepair","AMP-X191-EN","Буклет «Микроник» ENG","Materials Kits","897.0","0.0"
"__export__.stock_quant_206748_3e1c4150","SS/Stock/Market","AMP-X182","Батарейный отсек 2 AA","Saleable","12.0","0.0"
"__export__.stock_quant_207023_4446a807","SS/Stock/Edu","AMP-X414","IoT-платформа ESP-WROOM-32 DevKit v1","Saleable","8.0","0.0"
"__export__.stock_quant_207034_03da72f2","FBAUS/Stock","AMP-S041","Планета XOD","Saleable","22.0","0.0"
"__export__.stock_quant_207055_13133943","PS/Mount","AMP-B124-UNB","USB-UART преобразователь (Troyka-модуль)","Materials","1.0","0.0"
"__export__.stock_quant_207293_1e549aeb","AMPRU/Stock","AMP-B017","Troyka Shield","Saleable","178.0","115.0"
"__export__.stock_quant_207556_ab2cd53d","AMPRU/Stock","AMP-X222","Канцелярский нож Attache Economy (9 мм)","Saleable","44.0","0.0"
"__export__.stock_quant_207815_f20364ec","PS/Manufacturing","3M027_AUDIO_AMP_B6_PCB","3M027_AUDIO_AMP_B6.PCB","PCB","210.0","0.0"
"__export__.stock_quant_208350_8d79b1d9","AMPRU/Stock","AMP-W007","Соединительные провода «мама-папа»","Saleable","20.0","4.0"
"__export__.stock_quant_208351_524fca99","AMPRU/Stock","AMP-X314","Adapter DEXP HDMI","Saleable","11.0","0.0"
"__export__.stock_quant_208739_6a87fefd","PS/Prepair","AMP-FR16-298-W","Мотор 12 мм (12 В, 80 об/мин)","Materials","49.0","0.0"
"__export__.stock_quant_208741_d34c0ce8","PS/Manufacturing","BH-40","BH-40 (DS1013-40SSIB1-B-0) (IDC-40MS) Вилка на плату прямая 40 конт. 2.54мм","Materials","27.0","0.0"
"__export__.stock_quant_208912_301a97a6","AMPRU/Stock","AMP-W024-2","Разъём JST SH-2 с проводами","Saleable","129.0","79.0"
"__export__.stock_quant_209724_a75c6be7","AMPRU/Stock","AMP-B138","AC/DC преобразователь «5 В 600 мА» (Troyka-модуль)","Saleable","5.0","0.0"
"__export__.stock_quant_210214_9f9221aa","AMPRU/Stock","AMP-E033","Официальный корпус для Raspberry Pi Zero","Saleable","16.0","0.0"
"__export__.stock_quant_210215_7e89ea94","AMPRU/Stock","AMP-E034","ТВ-тюнер DVB-T2 Raspberry Pi TV HAT","Saleable","6.0","1.0"
"__export__.stock_quant_210557_c51bd047","AMPRU/Stock","DFR0299","MP3-плеер DFPlayer Mini","Saleable","4.0","0.0"
"__export__.stock_quant_211240_9800b0d6","PS/Prepair","RAW-P008-EN","Коробка Микроник ENG 115х80х45 ","Materials Kits","503.0","0.0"
"__export__.stock_quant_211295_0aa307ce","WSSpb/Stock","AMP-B018","Датчик линии цифровой","Saleable","3.0","0.0"
"__export__.stock_quant_211297_ee0fbffd","WSSpb/Stock","AMP-B057","Датчик горючих и угарного газов MQ-9 (Troyka-модуль)","Saleable","4.0","0.0"
"__export__.stock_quant_211301_1d169354","WSSpb/Stock","AMP-B087","Датчик шума (Troyka-модуль)","Saleable","2.0","0.0"
"__export__.stock_quant_211303_14f9dbe1","WSSpb/Stock","AMP-B125","Troyka Slot Shield v2","Saleable","6.0","0.0"
"__export__.stock_quant_211309_3f299a26","WSSpb/Stock","AMP-X040","Датчик температуры DS18B20+","Saleable","7.0","0.0"
"__export__.stock_quant_211311_b3e4305e","WSSpb/Stock","AMP-X121","Шаговый двигатель 42STH60-1206A","Saleable","3.0","0.0"
"__export__.stock_quant_211316_4764aa6b","WSSpb/Stock","AMP-X275","Моторизованный шаровой кран CWX-15Q (1/2 дюйма)","Saleable","3.0","0.0"
"__export__.stock_quant_211317_c21e661f","WSSpb/Stock","AMP-X349","Гнездо под штекер 3.5mm","Saleable","7.0","0.0"
"__export__.stock_quant_211319_6906ab96","WSSpb/Stock","USB3100-2","Блок питания Ginzzu GA-3311UW 2×USB / 5 В / 3100 мА","Saleable","6.0","0.0"
"__export__.stock_quant_211320_7767316c","WSSpb/Stock","USB3100-2-K","Блок питания Ginzzu GA-3311UB 2×USB / 5 В / 3100 мА","Saleable","4.0","0.0"
"__export__.stock_quant_211326_cd3b905e","WSSpb/Stock","AMP-FR16-50","Мотор 12 мм (12 В, 600 об/мин)","Saleable","3.0","0.0"
"__export__.stock_quant_211328_accaf4e7","WSSpb/Stock","AMP-FR30-298","Мотор 12 мм (15 В, 80 об/мин)","Retirement","4.0","0.0"
"__export__.stock_quant_211329_8bddb4ae","WSSpb/Stock","AMP-FR30-150","Мотор 12 мм (15 В, 160 об/мин)","Retirement","4.0","0.0"
"__export__.stock_quant_211332_282c0835","WSSpb/Stock","1PK-125T","Пинцет антимагнитный","Saleable","5.0","0.0"
"__export__.stock_quant_211334_1b917e5e","WSSpb/Stock","DFR0077","RS232-TTL адаптер","Saleable","2.0","0.0"
"__export__.stock_quant_211335_be274e1f","WSSpb/Stock","FIT0004","Соединительные скобы","Saleable","5.0","0.0"
"__export__.stock_quant_211336_a05cb55c","WSSpb/Stock","FIT0006","Крепление для ультразвукового дальномера URM37","Saleable","5.0","0.0"
"__export__.stock_quant_211337_af6f1a98","WSSpb/Stock","AMP-W024-3","Разъём JST SH-3 с проводами","Saleable","5.0","0.0"
"__export__.stock_quant_212076_dfb3adef","PS/Prepair","RAW-P099-EN","Буклет Octofet EN","Materials Kits","167.0","0.0"
"__export__.stock_quant_212406_a7b092a0","PS/Prepair","AMP-X553-EU","Блок питания Amperka USB (EU) / 5 В / 3000 мА","Saleable","123.0","0.0"
"__export__.stock_quant_212408_2331660d","PS/Prepair","AMP-X553-US","Блок питания Amperka USB (US) / 5 В / 3000 мА","Saleable","83.0","0.0"
"__export__.stock_quant_212420_ed0bd119","PS/Prepair","AMP-X146-UA","Конспект Хакера UA","Saleable","367.0","0.0"
"__export__.stock_quant_213055_763007ea","PS/Mount","AMP-B005-W-UNB","Светодиод «Пиранья» (Troyka-модуль)","Materials","2.0","0.0"
"__export__.stock_quant_213249_adb870b7","AMPRU/Stock","AMP-X296","Вентилятор охлаждения (30×30×10 мм)","Retirement","1.0","1.0"
"__export__.stock_quant_213252_ae49c2d9","AMPRU/Stock","AMP-X015","Транзистор полевой MOSFET","Saleable","20.0","1.0"
"__export__.stock_quant_213280_f53ca290","PS/Prepair","AMP-X008-C","Breadboard Mini цветной","Saleable","10.0","0.0"
"__export__.stock_quant_213454_efcb4c48","OF/Stock","AMP-S033","«Интернет вещей» — дополнение набора «Йодо»","Saleable","1.0","0.0"
"__export__.stock_quant_213581_baa5fb1f","WSSpb/Stock","AMP-X214","ИК-пульт дистанционного управления (21 кнопка)","Saleable","3.0","0.0"
"__export__.stock_quant_213585_fda71c6e","WSSpb/Stock","AMP-B086-R","Четырёхразрядный индикатор (Troyka-модуль)","Saleable","5.0","0.0"
"__export__.stock_quant_213915_ecf12ca0","PS/Mount","AMP-B005-R-UNB","Светодиод «Пиранья» (Troyka-модуль)","Materials","1.0","0.0"
"__export__.stock_quant_213921_db004ff9","AMPRU/Stock","AMP-B182","Ёмкостный датчик влажности почвы","Saleable","24.0","0.0"
"__export__.stock_quant_214234_4de11ffd","PS/Prepair","AMP-B026","Повышающий стабилизатор напряжения (Troyka-модуль)","Saleable","49.0","0.0"
"__export__.stock_quant_214681_3d93167c","M-Pla/Stock","RC0603FR-071K6L","RC0603FR-071K6L","Materials","13.0","0.0"
"__export__.stock_quant_214753_3b953bf3","M-Pla/Stock","LMV358IDR","LMV358IDR SOIC-8-3.9","Materials","15.0","0.0"
"__export__.stock_quant_215062_ffdd2803","AMPRU/Stock","AMP-X541","Аккумулятор 18650 LGDBHE41865 Li-Ion / 3,7 В / 2500 мА·ч","Saleable","67.0","0.0"
"__export__.stock_quant_215063_94910f3f","AMPRU/Stock","AMP-X553-EU","Блок питания Amperka USB (EU) / 5 В / 3000 мА","Saleable","16.0","0.0"
"__export__.stock_quant_216094_fce47e21","SS/Stock/Market","AMP-X334","MicroSD-карта (16 ГБ, класс 10)","Saleable","17.0","0.0"
"__export__.stock_quant_216856_b3f12579","PS/Kits","AMP-M007","Нейлоновые винты М3×8 (4 шт.)","Saleable","874.0","151.0"
"__export__.stock_quant_216989_f2fd66c8","SS/Stock/Market","AMP-X002","Breadboard","Saleable","49.0","0.0"
"__export__.stock_quant_217067_1a18eb5a","SS/Stock/Market","AMP-X029","Светодиодная шкала","Saleable","17.0","17.0"
"__export__.stock_quant_217633_d2c1223f","PS/Kits","RAW-P026-UA","Наклейка Arduino 30 мм UA","Materials Kits","572.0","0.0"
"__export__.stock_quant_218145_313dfa66","PS/Prepair","AMP-X562-100","Магнитная лента с клеевым слоем 25.4 мм (1 м)","Materials Kits","2.8","0.0"
